family,taxon,author,endemism,IUCN category,ThreatSearch assessed
Fabaceae,Tessmannia martiniana,Harms,yes,EN,yes
Fabaceae,Tetrapleura tetraptera,(Schumach. & Thonn.) Taub.,no,LC,yes
Fabaceae,Vachellia amythethophylla,(Steud. ex A.Rich.) Kyal. & Boatwr.,no,LC,yes
Fabaceae,Vachellia ancistroclada,(Brenan) Kyal. & Boatwr.,no,NE,yes
Fabaceae,Vachellia arenaria,(Schinz) Kyal. & Boatwr.,no,NE,yes
Fabaceae,Vachellia bullockii,(Brenan) Kyal. & Boatwr.,yes,NE,yes
Fabaceae,Vachellia burttii,(Baker f.) Kyal. & Boatwr.,yes,NE,yes
Fabaceae,Vachellia bussei,(Harms ex Y.Sjöstedt) Kyal. & Boatwr.,no,LC,yes
Fabaceae,Vachellia dolichocephala,(Harms) Kyal. & Boatwr.,no,NE,yes
Fabaceae,Vachellia drepanolobium,(Harms ex Y.Sjöstedt) P.J.H.Hurter,no,LC,yes
Fabaceae,Vachellia erythrophloea,(Brenan) Kyal. & Boatwr.,yes,NE,yes
Fabaceae,Vachellia fischeri,(Harms) Kyal. & Boatwr.,yes,NE,yes
Fabaceae,Vachellia gerrardii,(Benth.) P.J.H.Hurter,no,NE,yes
Fabaceae,Vachellia hockii,(De Wild.) Seigler & Ebinger,no,NE,yes
Fabaceae,Vachellia kirkii,(Oliv.) Kyal. & Boatwr.,no,LC,yes
Fabaceae,Vachellia lahai,(Steud. & Hochst. ex Benth.) Kyal. & Boatwr.,no,NE,yes
Fabaceae,Vachellia lasiopetala,(Oliv.) Kyal. & Boatwr.,no,NE,yes
Fabaceae,Vachellia malacocephala,(Harms) Kyal. & Boatwr.,yes,NE,yes
Fabaceae,Vachellia mbuluensis,(Brenan) Kyal. & Boatwr.,yes,NE,yes
Fabaceae,Vachellia nilotica,(L.) P.J.H.Hurter & Mabb.,no,LC,yes
Fabaceae,Vachellia oerfota,(Forssk.) Kyal. & Boatwr.,no,LC,yes
Fabaceae,Vachellia pilispina,(Pic.Serm.) Kyal. & Boatwr.,no,NE,yes
Fabaceae,Vachellia pseudofistula,(Harms) Kyal. & Boatwr.,yes,NE,yes
Fabaceae,Vachellia seyal,(Delile) P.J.H.Hurter,no,LC,yes
Fabaceae,Vachellia sieberiana,(DC.) Kyal. & Boatwr.,no,LC,yes
Fabaceae,Vachellia stuhlmannii,(Taub.) Kyal. & Boatwr.,no,LC,yes
Fabaceae,Vachellia tortilis,(Forssk.) Galasso & Banfi,no,LC,yes
Fabaceae,Vachellia xanthophloea,(Benth.) P.J.H. Hurter,no,LC,yes
Fabaceae,Vachellia zanzibarica,(S.Moore) Kyal. & Boatwr.,no,LC,yes
Fabaceae,Xylia africana,Harms,yes,EN,yes
Fabaceae,Xylia schliebenii,Harms,yes,EN,yes
Fabaceae,Zenkerella capparidacea,(Taub.) J.Léonard,yes,VU,yes
Fabaceae,Zenkerella egregia,J.Leonard,yes,VU,yes
Fabaceae,Zenkerella grotei,(Harms) J.Léonard,yes,VU,yes
Fabaceae,Zenkerella perplexa,Temu,yes,CR,yes
Francoaceae,Bersama abyssinica,Fresen.,no,LC,yes
Gentianaceae,Anthocleista grandiflora,Gilg,no,NE,yes
Gentianaceae,Anthocleista schweinfurthii,Gilg,no,LC,yes
Gentianaceae,Anthocleista vogelii,Planch.,no,LC,yes
Hamamelidaceae,Trichocladus ellipticus,Eckl. & Zeyh.,no,LC,yes
Hamamelidaceae,Trichocladus goetzei,Engl.,no,LC,yes
Hernandiaceae,Gyrocarpus americanus,Jacq.,no,LC,yes
Hypericaceae,Harungana madagascariensis,Lam. ex Poir.,no,LC,yes
Hypericaceae,Hypericum quartinianum,A.Rich.,no,LC,yes
Hypericaceae,Hypericum revolutum,Vahl,no,LC,yes
Hypericaceae,Hypericum roeperianum,Schimp. ex A.Rich.,no,LC,yes
Hypericaceae,Psorospermum corymbiferum,Hochr.,no,LC,yes
Hypericaceae,Psorospermum febrifugum,Spach,no,LC,yes
Hypericaceae,Vismia orientalis,Engl.,no,LC,yes
Hypericaceae,Vismia pauciflora,Milne-Redh.,yes,EN,yes
Icacinaceae,Alsodeiopsis schumannii,(Engl.) Engl.,yes,LC,yes
Icacinaceae,Apodytes dimidiata,E.Mey. ex Arn.,no,LC,yes
Icacinaceae,Rhaphiostylis beninensis,(Hook.f. ex Planch.) Planch. ex Benth.,no,LC,yes
Irvingiaceae,Klainedoxa gabonensis,Pierre ex Engl.,no,LC,yes
Iteaceae,Itea rhamnoides,(Harv.) Kubitzki,no,LC,yes
Ixonanthaceae,Phyllocosmus lemaireanus,(De Wild. & T.Durand) T.Durand & H.Durand,no,NE,no
Kirkiaceae,Kirkia acuminata,Oliv.,no,LC,yes
Lamiaceae,Clerodendrum cephalanthum,Oliv.,no,LC,yes
Lamiaceae,Clerodendrum formicarum,Gürke,no,LC,yes
Lamiaceae,Clerodendrum hildebrandtii,Vatke,no,LC,yes
Lamiaceae,Clerodendrum poggei,Gürke,no,NE,yes
Lamiaceae,Clerodendrum polyanthum,Gürke,yes,DD,yes
Lamiaceae,Clerodendrum rotundifolium,Oliv.,no,NE,yes
Lamiaceae,Clerodendrum tanganyikense,Baker,no,NE,yes
Lamiaceae,Karomia gigas,(Faden) Verdc.,no,CR,yes
Lamiaceae,Leonotis decadonta,Gürke,no,NE,yes
Lamiaceae,Leonotis grandis,Iwarsson & Y.B.Harv.,no,EN,yes
Lamiaceae,Ocimum grandiflorum,Lam.,no,LC,yes
Lamiaceae,Premna angolensis,Gürke,no,LC,yes
Lamiaceae,Premna chrysoclada,(Bojer) Gürke,no,LC,yes
Lamiaceae,Premna hans-joachimii,Verdc.,no,VU,yes
Lamiaceae,Premna hildebrandtii,Gürke,no,LC,yes
Lamiaceae,Premna resinosa,(Hochst.) Schauer,no,LC,yes
Lamiaceae,Premna richardsiae,Moldenke,yes,VU,yes
Lamiaceae,Premna schimperi,Engl.,no,LC,yes
Lamiaceae,Premna schliebenii,Werderm.,no,VU,yes
Lamiaceae,Premna senensis,Klotzsch,no,LC,yes
Lamiaceae,Premna serratifolia,L.,no,LC,yes
Lamiaceae,Premna tanganyikensis,Moldenke,no,VU,yes
Lamiaceae,Premna velutina,Gürke,no,NT,yes
Lamiaceae,Rotheca myricoides,(Hochst.) Steane & Mabb.,no,EN,yes
Lamiaceae,Rotheca sansibarensis,(Gürke) Steane & Mabb.,no,LC,yes
Lamiaceae,Vitex amaniensis,W.Piep.,yes,VU,yes
Lamiaceae,Vitex buchananii,Baker ex Gürke,no,LC,yes
Lamiaceae,Vitex carvalhi,Gürke,no,VU,yes
Lamiaceae,Vitex doniana,Sweet,no,LC,yes
Lamiaceae,Vitex ferruginea,Schumach. & Thonn.,no,LC,yes
Lamiaceae,Vitex fischeri,Gürke,no,LC,yes
Lamiaceae,Vitex madiensis,Oliv.,no,LC,yes
Lamiaceae,Vitex mombassae,Vatke,no,LC,yes
Lamiaceae,Vitex morogoroensis,Walsingham & S.Atkins,yes,EN,yes
Lamiaceae,Vitex mossambicensis,Gürke,no,VU,yes
Lamiaceae,Vitex payos,(Lour.) Merr.,no,LC,yes
Lamiaceae,Vitex schliebenii,Moldenke,no,NE,no
Lamiaceae,Vitex strickeri,Vatke & Hildebr.,no,NE,no
Lamiaceae,Vitex trifolia,L.,no,NE,yes
Lamiaceae,Vitex ugogoensis,Verdc.,yes,EN,yes
Lamiaceae,Vitex zanzibarensis,Vatke,no,VU,yes
Lamiaceae,Volkameria eriophylla,(Gürke) Mabb. & Y.W.Yuan,no,LC,yes
Lamiaceae,Volkameria glabra,(E.Mey.) Mabb. & Y.W.Yuan,no,LC,yes
Lauraceae,Beilschmiedia kweo,(Mildbr.) Robyns & R.Wilczek,yes,LC,yes
Lauraceae,Beilschmiedia ugandensis,Rendle,no,LC,yes
Lauraceae,Cryptocarya liebertiana,Engl.,no,LC,yes
Lauraceae,Ocotea kenyensis,(Chiov.) Robyns & R.Wilczek,no,VU,yes
Lauraceae,Ocotea usambarensis,Engl.,no,NE,yes
Lecythidaceae,Barringtonia asiatica,(L.) Kurz,no,LC,yes
Lecythidaceae,Barringtonia racemosa,(L.) Spreng.,no,LC,yes
Lecythidaceae,Foetidia africana,Verdc.,yes,CR,yes
Linaceae,Hugonia castaneifolia,Engl.,no,LC,yes
Linaceae,Hugonia orientalis,Engl.,no,LC,yes
Linaceae,Hugonia platysepala,Welw. ex Oliv.,no,LC,yes
Linaceae,Hugonia villosa,Engl.,no,NE,yes
Loganiaceae,Strychnos cocculoides,Baker,no,LC,yes
Loganiaceae,Strychnos decussata,(Pappe) Gilg,no,LC,yes
Loganiaceae,Strychnos henningsii,Gilg,no,LC,yes
Loganiaceae,Strychnos innocua,Delile,no,LC,yes
Loganiaceae,Strychnos madagascariensis,Poir.,no,LC,yes
Loganiaceae,Strychnos mellodora,S. Moore,no,LC,yes
Loganiaceae,Strychnos mitis,S.Moore,no,NE,yes
Loganiaceae,Strychnos myrtoides,Gilg & Busse,no,NE,yes
Loganiaceae,Strychnos spinosa,Lam.,no,NE,yes
Loganiaceae,Strychnos usambarensis,Gilg ex Engl.,no,NE,yes
Loganiaceae,Strychnos xylophylla,Gilg,no,EN,yes
Lythraceae,Lawsonia inermis,L.,no,LC,yes
Lythraceae,Pemphis acidula,J.R.Forst. & G.Forst.,no,LC,yes
Lythraceae,Sonneratia alba,Sm.,no,LC,yes
Malpighiaceae,Acridocarpus katangensis,De Wild.,no,LC,yes
Malvaceae,Adansonia digitata,L.,no,NE,yes
Malvaceae,Byttneria fruticosa,K.Schum. ex Engl.,no,VU,yes
Malvaceae,Carpodiptera africana,Mast.,no,NE,yes
Malvaceae,Christiana africana,DC.,no,LC,yes
Malvaceae,Cola discoglypremnophylla,Brenan & A.P.D.Jones,no,EN,yes
Malvaceae,Cola greenwayi,Brenan,no,NE,yes
Malvaceae,Cola kimbozensis,Cheek,yes,CR,yes
Malvaceae,Cola lukei,Cheek,yes,CR,yes
Malvaceae,Cola microcarpa,Brenan,yes,VU,yes
Malvaceae,Cola minor,Brenan,no,NT,yes
Malvaceae,Cola porphyrantha,Brenan,no,CR,yes
Malvaceae,Cola pseudoclavata,Cheek,no,NT,yes
Malvaceae,Cola quentinii,Cheek,yes,CR,yes
Malvaceae,Cola scheffleri,K.Schum.,yes,VU,yes
Malvaceae,Cola stelechantha,Brenan,yes,EN,yes
Malvaceae,Cola uloloma,Brenan,no,NE,yes
Malvaceae,Cola usambarensis,Engl.,yes,CR,yes
Malvaceae,Dombeya acutangula,Cav.,no,CR,yes
Malvaceae,Dombeya amaniensis,Engl.,yes,VU,yes
Malvaceae,Dombeya buettneri,K.Schum.,no,NE,yes
Malvaceae,Dombeya burgessiae,Gerrard ex Harv.,no,LC,yes
Malvaceae,Dombeya kirkii,Mast.,no,NE,yes
Malvaceae,Dombeya shupangae,K.Schum.,no,LC,yes
Malvaceae,Dombeya taylorii,Baker f.,no,LC,yes
Malvaceae,Dombeya torrida,(J.F.Gmel.) Bamps,no,NE,yes
Malvaceae,Glyphaea brevis,(Spreng.) Monach.,no,LC,yes
Malvaceae,Grewia arborea,(Forssk.) Lam.,no,NE,yes
Malvaceae,Grewia bicolor,Juss.,no,NE,yes
Malvaceae,Grewia calymmatosepala,K.Schum.,no,NT,yes
Malvaceae,Grewia filipes,Burret,no,EN,yes
Malvaceae,Grewia flavescens,Juss.,no,LC,yes
Malvaceae,Grewia forbesii,Harv. ex Mast.,no,NE,no
Malvaceae,Grewia glandulosa,Vahl,no,LC,yes
Malvaceae,Grewia goetzeana,K.Schum.,yes,LC,yes
Malvaceae,Grewia hexamita,Burret,no,LC,yes
Malvaceae,Grewia holstii,Burret,no,LC,yes
Malvaceae,Grewia holtzii,Burret,yes,NE,no
Malvaceae,Grewia inaequilatera,Garcke,no,NE,yes
Malvaceae,Grewia isochroa,Burret,yes,NE,no
Malvaceae,Grewia lepidopetala,Garcke,no,NE,no
Malvaceae,Grewia leptopus,Ulbr.,no,NE,no
Malvaceae,Grewia meizophylla,Burret,yes,NE,no
Malvaceae,Grewia micrantha,Bojer,no,NE,no
Malvaceae,Grewia microcarpa,K.Schum.,no,NE,no
Malvaceae,Grewia mollis,Juss.,no,LC,yes
Malvaceae,Grewia monticola,Sond.,no,LC,yes
Malvaceae,Grewia oncopetala,K.Schum.,yes,NE,no
Malvaceae,Grewia pachycalyx,K.Schum.,no,NE,yes
Malvaceae,Grewia plagiophylla,K.Schum.,no,LC,yes
Malvaceae,Grewia praecox,K.Schum.,no,EN,yes
Malvaceae,Grewia rugosifolia,De Wild.,no,VU,yes
Malvaceae,Grewia similiopsis,C.Whitehouse,yes,NE,no
Malvaceae,Grewia similis,K.Schum.,no,NE,yes
Malvaceae,Grewia stolzii,Ulbr.,no,NE,yes
Malvaceae,Grewia tenax,(Forssk.) Fiori,no,LC,yes
Malvaceae,Grewia tephrodermis,K.Schum.,no,NE,no
Malvaceae,Grewia thikaensis,C.Whitehouse,no,VU,yes
Malvaceae,Grewia trichocarpa,Hochst. ex A.Rich.,no,NE,yes
Malvaceae,Grewia triflora,(Bojer) Walp.,no,LC,yes
Malvaceae,Grewia truncata,Mast.,no,NE,no
Malvaceae,Grewia ugandensis,Sprague,no,VU,yes
Malvaceae,Grewia villosa,Willd.,no,LC,yes
Malvaceae,Heritiera littoralis,Aiton,no,LC,yes
Malvaceae,Hibiscus diversifolius,Jacq.,no,NE,yes
Malvaceae,Hibiscus faulknerae,Vollesen,no,LC,yes
Malvaceae,Hibiscus schizopetalus,(Mast.) Hook.f.,no,NE,no
Malvaceae,Hildegardia migeodii,(Exell) Kosterm.,no,EN,yes
Malvaceae,Kosteletzkya grantii,(Mast.) Garcke,no,NE,yes
Malvaceae,Leptonychia usambarensis,K. Schum,no,LC,yes
Malvaceae,Mansonia diatomanthera,Brenan,yes,EN,yes
Malvaceae,Microcos conocarpa,Burret,no,NE,yes
Malvaceae,Microcos conocarpoides,(Burret) Burret,no,NE,no
Malvaceae,Microcos mildbraedii,(Burret) Burret,no,NE,yes
Malvaceae,Nesogordonia holtzii,(Engl.) Capuron ex L.C. Barnett & Dorr,no,NT,yes
Malvaceae,Pterygota perrieri,Hochr.,no,LC,yes
Malvaceae,Rhodognaphalon schumannianum,A.Robyns,no,LC,yes
Malvaceae,Sparrmannia ricinocarpa,(Eckl. & Zeyh.) Kuntze,no,LC,yes
Malvaceae,Sterculia africana,(Lour.) Fiori,no,LC,yes
Malvaceae,Sterculia appendiculata,K.Schum.,no,NE,yes
Malvaceae,Sterculia mhosya,Engl.,no,LC,yes
Malvaceae,Sterculia quinqueloba,(Garcke) K.Schum.,no,NE,yes
Malvaceae,Sterculia rhynchocarpa,K.Schum.,no,NE,no
Malvaceae,Sterculia schliebenii,Mildbr.,no,VU,yes
Malvaceae,Sterculia setigera,Delile,no,LC,yes
Malvaceae,Sterculia stenocarpa,H.J.P.Winkl.,no,LC,yes
Malvaceae,Sterculia subviolacea,K.Schum.,no,LC,yes
Malvaceae,Thespesia danis,Oliv.,no,NE,no
Malvaceae,Thespesia garckeana,F. Hoffm.,no,LC,yes
Malvaceae,Thespesia populnea,(L.) Sol. ex Corrêa,no,LC,yes
Malvaceae,Triumfetta trifida,Sprague & Hutch.,no,NE,no
Melastomataceae,Dichaetanthera erici-rosenii,(R.E.Fr.) A.Fern. & R.Fern.,no,NE,yes
Melastomataceae,Dichaetanthera verdcourtii,A.Fern. & R.Fern.,yes,EN,yes
Melastomataceae,Dissotidendron apricum,(Gilg ex Engl.) Ver.-Lib. & G.Kadereit,yes,EN,yes
Melastomataceae,Dissotidendron arborescens,(A.Fern. & R.Fern.) Ver.-Lib. & G.Kadereit,yes,EN,yes
Melastomataceae,Dissotidendron bussei,(Gilg ex Engl.) Ver.-Lib. & G.Kadereit,yes,DD,yes
Melastomataceae,Dissotidendron caloneurum,(Gilg ex Engl.) Ver.-Lib. & G.Kadereit,no,NE,no
Melastomataceae,Dissotidendron glandulicalyx,(Wickens) Ver.-Lib. & G.Kadereit,yes,NE,yes
Melastomataceae,Dissotidendron melleri,(Hook.f.) Ver.-Lib. & G.Kadereit,no,LC,yes
Melastomataceae,Dissotidendron polyanthum,(Gilg) Ver.-Lib. & G.Kadereit,yes,LC,yes
Melastomataceae,Lijndenia brenanii,(A.Fern. & R.Fern.) Jacq.-Fél.,yes,CR,yes
Melastomataceae,Lijndenia greenwayi,(Brenan) Borhidi,no,LC,yes
Melastomataceae,Lijndenia semseii,(A.Fern. & R.Fern.) Borhidi,yes,EN,yes
Melastomataceae,Lijndenia udzungwarum,R.D.Stone & Q.Luke,yes,LC,yes
Melastomataceae,Memecylon cogniauxii,Gilg,yes,VU,yes
Melastomataceae,Memecylon deminutum,Brenan,yes,LC,yes
Melastomataceae,Memecylon erythranthum,Gilg,no,NT,yes
Melastomataceae,Memecylon flavovirens,Baker,no,NE,no
Melastomataceae,Memecylon magnifoliatum,A.Fern. & R.Fern.,yes,EN,yes
Melastomataceae,Memecylon myrianthum,Gilg,no,NE,yes
Melastomataceae,Memecylon myrtilloides,Markgr.,yes,VU,yes
Melastomataceae,Memecylon rovumense,R.D.Stone & I.G.Mona,no,EN,yes
Melastomataceae,Memecylon teitense,Wickens,no,VU,yes
Melastomataceae,Memecylon trunciflorum,R.D. Stone,yes,LC,yes
Melastomataceae,Memecylon verruculosum,Brenan,no,VU,yes
Melastomataceae,Warneckea amaniensis,Gilg,no,VU,yes
Melastomataceae,Warneckea erubescens,(Gilg) Jacq.-Fél.,yes,LC,yes
Melastomataceae,Warneckea hedbergiorum,(Borhidi) Borhidi,yes,NE,yes
Melastomataceae,Warneckea jasminoides,(Gilg) Jacq.-Fél.,no,LC,yes
Melastomataceae,Warneckea sansibarica,(Taub.) Jacq.-Fél.,no,LC,yes
Meliaceae,Carapa grandiflora,Sprague,no,LC,yes
Meliaceae,Ekebergia benguelensis,Welw. ex C.DC.,no,LC,yes
Meliaceae,Ekebergia capensis,Sparrm.,no,LC,yes
Meliaceae,Entandrophragma angolense,(Welw.) Panshin,no,NT,yes
Meliaceae,Entandrophragma bussei,Harms ex Engl.,yes,NE,no
Meliaceae,Entandrophragma delevoyi,De Wild.,no,NE,yes
Meliaceae,Entandrophragma excelsum,(Dawe & Sprague) Sprague,no,LC,yes
Meliaceae,Khaya anthotheca,(Welw.) C.DC.,no,VU,yes
Meliaceae,Lepidotrichilia volkensii,(Gürke) J.-F.Leroy,no,LC,yes
Meliaceae,Leplaea cedrata,(A.Chev.) E.J.M.Koenen & J.J.de Wilde,no,VU,yes
Meliaceae,Lovoa swynnertonii,Baker f.,no,NT,yes
Meliaceae,Lovoa trichilioides,Harms,no,LC,yes
Meliaceae,Melia volkensii,Gürke,no,NE,no
Meliaceae,Pseudobersama mossambicensis,(Sim) Verdc.,no,NT,yes
Meliaceae,Trichilia dregeana,Sond.,no,LC,yes
Meliaceae,Trichilia emetica,Vahl,no,LC,yes
Meliaceae,Trichilia lovettii,Cheek,yes,LC,yes
Meliaceae,Turraea abyssinica,Hochst. ex A.Rich.,no,NE,yes
Meliaceae,Turraea fischeri,Gürke,no,VU,yes
Meliaceae,Turraea floribunda,Hochst.,no,LC,yes
Meliaceae,Turraea holstii,Gürke,no,LC,yes
Meliaceae,Turraea kimbozensis,Cheek,yes,EN,yes
Meliaceae,Turraea nilotica,Kotschy & Peyr.,no,LC,yes
Meliaceae,Turraea robusta,Gürke,no,LC,yes
Meliaceae,Turraea wakefieldii,Oliv.,no,LC,yes
Meliaceae,Xylocarpus granatum,J.Koenig,no,LC,yes
Monimiaceae,Xymalos monospora,(Harv.) Baill.,no,LC,yes
Montiniaceae,Grevea eggelingii,Milne-Redh.,no,EN,yes
Moraceae,Afromorus mesozygia,(Stapf) E.M.Gardner,,,
Moraceae,Antiaris toxicaria,(J.F.Gmel.) Lesch.,no,LC,yes
Moraceae,Bosqueiopsis gilletii,De Wild. & T.Durand,no,NE,no
Moraceae,Ficus abutilifolia,(Miq.) Miq.,no,LC,yes
Moraceae,Ficus amadiensis,De Wild.,no,LC,yes
Moraceae,Ficus artocarpoides,Warb.,no,NE,yes
Moraceae,Ficus asperifolia,Miq.,no,LC,yes
Moraceae,Ficus bubu,Warb.,no,NE,yes
Moraceae,Ficus bussei,Warb. ex Mildbr. & Burret,no,NE,no
Moraceae,Ficus capreifolia,Delile,no,LC,yes
Moraceae,Ficus chirindensis,C.C.Berg,no,NE,no
Moraceae,Ficus conraui,Warb.,no,LC,yes
Moraceae,Ficus craterostoma,Warb. ex Mildbr. & Burret,no,NE,yes
Moraceae,Ficus cyathistipula,Warb.,no,LC,yes
Moraceae,Ficus exasperata,Vahl,no,LC,yes
Moraceae,Ficus faulkneriana,C.C.Berg,no,VU,yes
Moraceae,Ficus fischeri,Warb. ex Mildbr. & Burret,no,NE,yes
Moraceae,Ficus glumosa,Delile,no,LC,yes
Moraceae,Ficus ingens,(Miq.) Miq.,no,LC,yes
Moraceae,Ficus laurifolia,Lam.,no,NE,no
Moraceae,Ficus lingua,Warb. ex De Wild. & T.Durand,no,LC,yes
Moraceae,Ficus lutea,Vahl,no,LC,yes
Moraceae,Ficus mucuso,Welw. ex Ficalho,no,LC,yes
Moraceae,Ficus natalensis,Hochst.,no,LC,yes
Moraceae,Ficus nigropunctata,Warb. ex Mildbr. & Burret,no,LC,yes
Moraceae,Ficus polita,Vahl,no,LC,yes
Moraceae,Ficus populifolia,Vahl,no,LC,yes
Moraceae,Ficus sansibarica,Warb.,no,NE,yes
Moraceae,Ficus saussureana,DC.,no,LC,yes
Moraceae,Ficus scassellatii,Pamp.,no,NE,yes
Moraceae,Ficus stuhlmannii,Warb.,no,LC,yes
Moraceae,Ficus sur,Forssk.,no,LC,yes
Moraceae,Ficus sycomorus,L.,no,LC,yes
Moraceae,Ficus thonningii,Blume,no,LC,yes
Moraceae,Ficus tremula,Warb.,no,VU,yes
Moraceae,Ficus trichopoda,Baker,no,LC,yes
Moraceae,Ficus usambarensis,Warb.,yes,NE,yes
Moraceae,Ficus vallis-choudae,Delile,no,NE,yes
Moraceae,Ficus variifolia,Warb.,no,NE,yes
Moraceae,Ficus verruculosa,Warb.,no,LC,yes
Moraceae,Ficus wakefieldii,Hutch.,no,NE,yes
Moraceae,Maclura africana,(Bureau) Corner,no,LC,yes
Moraceae,Mesogyne insignis,Engl.,no,NT,yes
Moraceae,Milicia excelsa,(Welw.) C.C.Berg,no,NT,yes
Moraceae,Sloetiopsis usambarensis,Engl.,,,
Moraceae,Treculia africana,Decne. ex Trécul,no,LC,yes
Moraceae,Trilepisium madagascariense,DC.,no,NE,yes
Myricaceae,Morella kandtiana,(Engl.) Verdc. & Polhill,no,NE,yes
Myricaceae,Morella salicifolia,(Hochst. ex A.Rich.) Verdc. & Polhill,no,LC,yes
Myricaceae,Morella serrata,(Lam.) Killick,no,NE,yes
Myricaceae,Morella spathulata,(Mirb.) Verdc. & Polhill     ,no,LC,yes
Myristicaceae,Cephalosphaera usambarensis,(Warb.) Warb.,no,NT,yes
Myristicaceae,Pycnanthus angolensis,(Welw.) Warb.,no,LC,yes
Myrtaceae,Eugenia bukobensis,Engl.,no,LC,yes
Myrtaceae,Eugenia capensis,(Eckl. & Zeyh.) Harv.,no,NE,yes
Myrtaceae,Eugenia mufindiensis,Verdc.,yes,VU,yes
Myrtaceae,Eugenia toxanatolica,Verdc.,yes,VU,yes
Myrtaceae,Syzygium afromontanum,(F.White) Byng,no,NE,no
Myrtaceae,Syzygium congolense,Vermoesen,no,NE,yes
Myrtaceae,Syzygium cordatum,Hochst. ex Krauss,no,LC,yes
Myrtaceae,Syzygium guineense,(Willd.) DC.,no,LC,yes
Myrtaceae,Syzygium masukuense,(Baker) R.E.Fr.,no,VU,yes
Myrtaceae,Syzygium micklethwaitii,Verdc.,no,NT,yes
Myrtaceae,Syzygium owariense,(P.Beauv.) Benth.,no,LC,yes
Myrtaceae,Syzygium parvifolium,(Engl.) Mildbr.,no,NE,no
Myrtaceae,Syzygium parvulum,Mildbr. ex Amshoff,yes,EN,yes
Myrtaceae,Syzygium shimbaense,(Verdc.) Byng & Christenh.,no,EN,yes
Myrtaceae,Syzygium subcordatum,(Verdc.) Byng & N.Snow,yes,VU,yes
Nyctaginaceae,Pisonia aculeata,L.,no,LC,yes
Nyctaginaceae,Pisonia grandis,R.Br.,no,NE,yes
Ochnaceae,Brackenridgea zanguebarica,Oliv.,no,NE,yes
Ochnaceae,Campylospermum bukobense,(Gilg) Farron,no,NE,no
Ochnaceae,Campylospermum densiflorum,(De Wild. & T.Durand) Farron,no,LC,yes
Ochnaceae,Campylospermum lutambense,(Sleumer) Biss.,no,EN,yes
Ochnaceae,Campylospermum reticulatum,(P. Beauv.) Farron,no,NE,yes
Ochnaceae,Campylospermum sacleuxii,(Tiegh.) Farron,no,VU,yes
Ochnaceae,Campylospermum scheffleri,(Engl. & Gilg) Farron,yes,VU,yes
Ochnaceae,Campylospermum vogelii,(Hook.f.) Farron,no,LC,yes
Ochnaceae,Ochna afzelii,R.Br. ex Oliv.,no,LC,yes
Ochnaceae,Ochna afzelioides,N.Robson,no,NE,yes
Ochnaceae,Ochna apetala,Verdc.,no,VU,yes
Ochnaceae,Ochna confusa,Burtt Davy & Greenway,no,NE,yes
Ochnaceae,Ochna cyanophylla,N. Robson,no,LC,yes
Ochnaceae,Ochna gambleoides,N.Robson,no,LC,yes
Ochnaceae,Ochna holstii,Engl.,no,LC,yes
Ochnaceae,Ochna holtzii,Gilg,no,LC,yes
Ochnaceae,Ochna inermis,(Forssk.) Schweinf.,no,NE,yes
Ochnaceae,Ochna insculpta,Sleumer,no,NE,yes
Ochnaceae,Ochna kirkii,Oliv.,no,LC,yes
Ochnaceae,Ochna leptoclada,Oliv.,no,NE,no
Ochnaceae,Ochna monantha,Gilg,yes,DD,yes
Ochnaceae,Ochna mossambicensis,Klotzsch,no,LC,yes
Ochnaceae,Ochna ovata,F.Hoffm.,no,NE,yes
Ochnaceae,Ochna oxyphylla,N.Robson,no,NE,no
Ochnaceae,Ochna polyarthra,Verdc.,yes,CR,yes
Ochnaceae,Ochna polyneura,Gilg,no,NE,no
Ochnaceae,Ochna pseudoprocera,Sleumer,yes,VU,yes
Ochnaceae,Ochna puberula,N. Robson,no,NE,no
Ochnaceae,Ochna rovumensis,Gilg,no,LC,yes
Ochnaceae,Ochna schliebenii,Sleumer,yes,CR,yes
Ochnaceae,Ochna schweinfurthiana,F.Hoffm.,no,LC,yes
Ochnaceae,Ochna thomasiana,Engl. & Gilg,no,LC,yes
Olacaceae,Octoknema orientalis,Mildbr.,yes,NT,yes
Olacaceae,Olax dissitiflora,Oliv.,no,LC,yes
Olacaceae,Olax obtusifolia,De Wild.,no,NE,no
Olacaceae,Olax pentandra,Sleumner,yes,NT,yes
Olacaceae,Strombosia scheffleri,Engl.,no,LC,yes
Olacaceae,Ximenia americana,L.,no,LC,yes
Olacaceae,Ximenia caffra,Sond.,no,LC,yes
Oleaceae,Noronhia africana,(Knobl.) Hong-Wa & Besnard,no,LC,yes
Oleaceae,Noronhia battiscombei,(Hutch.) Hong-Wa & Besnard,no,NE,no
Oleaceae,Noronhia mildbraedii,(Gilg & G.Schellenb.),no,NE,yes
Oleaceae,Noronhia nilotica,(Oliv.) Hong-Wa & Besnard,no,LC,yes
Oleaceae,Olea capensis,L.,no,LC,yes
Oleaceae,Olea europaea,L.,no,NT,yes
Oleaceae,Olea schliebenii,Knobl.,yes,EN,yes
Oleaceae,Olea welwitschii,(Knobl.) Gilg & G.Schellenb.,no,LC,yes
Oleaceae,Olea woodiana,Knobl.,no,LC,yes
Oleaceae,Schrebera alata,(Hochst.) Welw.,no,LC,yes
Oleaceae,Schrebera arborea,A.Chev.,no,LC,yes
